tconst	averageRating	numVotes
tt1425932	7.2	6
tt4549670	5.9	9
tt5573970	5.5	8
tt3879074	4.3	699
tt1016366	6.7	7
tt5973078	7.0	8
tt8839998	6.9	13
tt0566984	7.9	47
tt1817711	6.4	59
tt0259787	7.6	12
tt3757442	7.4	83
tt5620080	6.4	127
tt5466078	5.3	24
tt10380092	9.0	8
tt1228676	7.8	8
tt11108066	8.5	10
tt4174850	7.9	11
tt0450020	8.2	6
tt9501330	6.8	12
tt0663644	1.6	5
tt7219410	8.0	8
tt1785095	8.2	244
tt0578459	7.2	18
tt3461204	8.6	18
tt0714437	8.0	68
tt1365485	5.3	110
tt2147969	5.8	9
tt0027074	6.1	62
tt0574754	7.5	8
tt0040868	6.2	261
tt0798659	6.9	56
tt2998592	6.2	10
tt1016540	7.6	7
tt0768284	7.2	5
tt0215222	6.9	43
tt0210149	6.2	594
tt1519919	7.0	5
tt0044123	7.8	286
tt1249331	8.0	6
tt8417430	9.7	6
tt7766328	9.0	43
tt0540572	6.5	29
tt2451878	8.3	45
tt1579784	6.3	16
tt0079835	7.1	161
tt0905330	6.2	51
tt0117926	5.9	240
tt8268300	4.9	15
tt0122474	7.2	597
tt0197096	6.9	2416
tt4036976	7.6	5
tt5119578	9.5	297
tt0521693	7.8	22
tt0532568	8.4	25
tt1249880	5.2	5
tt0181826	6.6	9
tt0100991	5.9	1081
tt9060426	9.2	506
tt5564844	7.0	8
tt0109331	6.8	227
tt0072533	6.9	14
tt0251273	7.5	24
tt3627572	7.8	809
tt8016198	5.3	11
tt0930581	9.8	5
tt11393948	7.4	7
tt0634232	7.5	38
tt0650507	3.1	7
tt6560250	9.0	7
tt0322346	7.6	5
tt0339572	4.7	165
tt4814672	8.1	15
tt3340880	5.9	33
tt7899726	7.4	8
tt3412796	5.0	8
tt4760906	9.6	14
tt7929852	8.1	8
tt0375305	6.9	38
tt2492648	6.8	20
tt1145147	7.8	5
tt5140452	8.5	6
tt4758188	10.0	6
tt0281696	6.0	12
tt2417768	6.8	6
tt0869795	6.7	6
tt5181756	8.8	506
tt1952189	5.8	6
tt1310534	6.2	6
tt0006692	4.8	9
tt0309263	7.1	9
tt4878326	7.4	15695
tt0100157	7.8	171752
tt0285317	3.3	7
tt0526400	7.6	25
tt2032589	7.3	845
tt6198486	7.9	11
tt1718957	6.6	7
tt0659687	7.9	29
tt0156257	7.4	31
tt0052565	4.0	5
tt0792524	7.9	13
tt3700472	9.5	13
tt2203685	5.6	10
tt1374821	5.9	27
tt3164216	8.2	277
tt1303733	8.7	14
tt0095876	7.5	27
tt8774994	6.9	13
tt0920612	9.8	5
tt3624710	8.3	218
tt0465146	4.8	129
tt4790546	8.2	1167
tt7143594	7.0	6
tt1531139	2.2	8
tt2486630	4.3	6215
tt3693278	2.2	14
tt6346164	6.8	6
tt0800777	6.2	6
tt10970666	3.6	94
tt7096008	7.0	9
tt4334282	9.2	5
tt0259484	7.0	9905
tt6683340	7.3	7
tt2378291	8.7	26
tt2456636	7.2	32
tt6186510	4.8	13
tt1724378	7.6	88
tt0326648	8.8	6
tt4902536	6.2	17
tt0246188	7.2	28
tt2023736	7.2	5
tt3463544	6.0	6
tt7133796	9.0	5
tt0213890	7.1	25572
tt0783641	8.9	14
tt1263545	7.2	13
tt0103805	6.6	5933
tt0478163	5.5	13
tt5171580	7.8	14
tt1636187	8.2	5
tt0690776	7.9	18
tt2094944	7.9	46
tt2574818	6.3	29
tt0671699	9.3	7
tt0820385	6.6	14
tt0318632	6.0	8
tt0799976	8.2	711
tt11090186	7.8	62
tt2905910	9.8	38
tt0073226	7.3	92
tt2098511	7.8	24
tt0020738	6.2	19
tt0119246	7.2	21
tt6222630	8.1	24
tt4696274	8.2	17
tt1675835	8.6	143
tt0590891	7.1	35
tt0408905	8.1	11
tt5605716	7.2	59
tt0680030	7.2	33
tt7685502	8.2	20
tt1671131	8.2	10
tt0097172	5.5	317
tt4944596	7.1	7948
tt3457742	7.5	460
tt0161195	8.2	11
tt1056539	8.6	5
tt2956334	7.6	176
tt0854408	7.7	33
tt0621374	7.6	69
tt1744595	4.5	27
tt0620138	7.8	343
tt0121748	7.7	6
tt0193616	4.3	11
tt0312794	6.7	50
tt2402498	9.1	251
tt0970181	7.0	18
tt6987996	8.8	5
tt0312026	5.0	8
tt4703924	8.3	125
tt0954512	7.4	13
tt0540083	7.9	8
tt9867000	6.8	5
tt0560243	6.8	27
tt11547584	6.6	5
tt0608186	5.7	6
tt1509206	8.0	7
tt6060144	5.7	13
tt0081509	4.2	22
tt5742816	8.6	20
tt3754322	6.5	551
tt0070427	5.6	67
tt0566864	7.8	25
tt1785089	7.9	246
tt0105038	6.2	403
tt0060626	6.0	301
tt0160910	8.5	1122
tt3814070	5.6	8
tt0270197	6.3	1133
tt0618368	8.2	25
tt0211427	6.9	24
tt1571123	7.7	237
tt1455422	6.6	16
tt10853504	7.2	8
tt11194634	6.6	151
tt1706624	8.0	13
tt8251758	7.9	47
tt0355052	6.0	27
tt8755188	3.8	10
tt1110209	5.8	3685
tt2669744	8.0	1728
tt2927090	6.8	6
tt0330734	7.0	55
tt0186458	5.5	152
tt6316806	7.8	32
tt3076766	7.5	8
tt1512899	7.4	42
tt1170827	8.0	342
tt3635156	6.1	20
tt0995045	6.3	16
tt7054836	7.6	200
tt0382310	5.3	267
tt0635045	7.8	6
tt1313051	7.0	5
tt0437696	7.9	1872
tt0202073	7.1	34
tt0337919	5.6	36
tt7597464	8.2	303
tt4608554	8.2	1691
tt3708584	9.4	5
tt3187544	4.4	92
tt2435030	6.2	5
tt5934168	8.0	11
tt5122560	8.2	15
tt0111983	7.5	29
tt0195284	7.5	13
tt0591341	7.3	484
tt4295678	7.8	92
tt2561168	6.8	20
tt4401416	9.7	38
tt1663676	7.5	41521
tt8194728	3.7	102
tt0019649	7.2	1607
tt1545473	7.3	54
tt0312638	7.0	6
tt0709775	8.3	174
tt2754566	9.0	5
tt2631206	7.3	135
tt0287192	7.3	69
tt0751247	7.6	2159
tt0099824	6.6	61
tt0063713	6.7	43
tt0720239	8.3	21
tt0379484	6.5	507
tt1000091	6.1	142
tt0197195	8.3	7
tt0204452	3.0	35
tt0552800	5.4	8
tt3877136	7.9	187
tt8657400	8.3	7
tt7102626	7.0	183
tt1297319	7.4	8
tt6671220	6.6	13
tt1002989	8.8	33
tt10228550	7.8	79
tt0056780	7.0	2254
tt6133386	6.8	5
tt3529004	9.0	5
tt2450744	8.5	584
tt6443526	6.8	277
tt8259378	2.6	10
tt3560768	6.6	25
tt7369848	7.9	272
tt7874712	6.9	94
tt2077226	5.0	16
tt1402547	8.0	9
tt4181084	6.4	30
tt0354785	7.6	8
tt0667832	7.1	214
tt0139865	5.9	59
tt0462866	6.8	9
tt1402091	6.1	15
tt2403698	9.0	1585
tt0052013	6.9	517
tt1691636	7.5	13
tt0679148	7.9	10
tt0502583	5.0	6
tt1618484	6.9	103
tt1669103	5.4	5
tt3584030	7.5	6
tt0629318	8.1	167
tt0138272	7.3	19
tt0456815	4.0	25
tt0560048	6.4	35
tt2152043	6.6	5
tt1843820	6.8	8
tt1563602	7.3	10
tt0301835	8.3	6
tt6715452	7.7	331
tt5916876	9.2	2010
tt0591662	7.1	8
tt6611130	7.8	24
tt0033602	3.2	8
tt3237710	8.9	8
tt1499300	8.0	49
tt10512392	6.6	122
tt1637723	6.7	14
tt3500906	9.3	559
tt1880042	7.8	5
tt0138989	5.6	205
tt0607352	4.4	7
tt7879158	8.0	33
tt4941338	8.3	7
tt0790019	6.3	7
tt0379151	6.2	26
tt0621332	7.8	68
tt0959207	7.0	7
tt11352692	5.7	6
tt7771962	6.6	21
tt4022612	8.8	26
tt2951828	8.3	10
tt6508830	7.3	14
tt0502124	7.8	11
tt0971630	8.1	42
tt1683962	6.6	10
tt0980216	7.1	35
tt3459752	7.6	10
tt8792694	6.0	8
tt0451049	8.5	8
tt0556727	9.3	7
tt1707329	7.4	12
tt1228427	7.1	48
tt0598841	7.5	18
tt0843320	4.7	6
tt0637529	7.3	66
tt1686821	5.5	50265
tt3093626	3.4	5
tt2035001	7.6	16
tt0416633	6.8	25
tt0434966	8.3	9
tt5490096	7.6	28
tt0152465	5.4	17
tt1154999	6.8	13
tt0041630	6.0	13
tt2938292	8.1	15
tt2325725	4.2	6
tt1385903	7.8	17
tt0258059	6.8	12
tt1289780	6.9	69
tt0022478	5.4	362
tt0066761	4.7	60
tt5795202	6.1	8
tt0808433	8.3	11
tt0902978	7.7	37
tt1024817	7.4	32
tt5529678	8.7	14
tt0967835	7.4	21
tt5789334	8.0	5
tt6366882	8.0	367
tt5246484	4.6	10
tt0405677	7.5	35
tt3692522	7.5	11
tt7463754	6.5	47
tt2579312	6.9	21
tt8575278	6.1	22
tt1786571	8.2	5
tt0178286	6.5	6
tt0065105	6.1	372
tt0991562	7.2	5
tt2950418	7.2	3634
tt0869663	8.2	49
tt0078938	3.8	987
tt0294830	6.5	15
tt1005836	7.8	8
tt0287216	7.4	95
tt1419743	7.8	6
tt2986910	8.6	5
tt3548294	4.7	29
tt1560164	6.0	1003
tt1648964	3.1	151
tt2366144	5.9	28
tt3009770	7.5	482
tt0654443	8.1	42
tt2464634	8.9	9
tt0086675	8.4	641
tt0377636	6.1	55
tt10444940	8.8	12
tt4552070	8.2	20
tt7072434	7.9	50
tt0667943	7.3	155
tt6768822	8.1	12
tt5905194	7.2	881
tt2858744	7.7	23
tt8392194	7.9	816
tt1941218	5.5	10
tt1445726	7.7	32
tt0525710	9.2	5
tt1430978	6.2	6
tt0576038	7.0	16
tt0043085	5.1	35
tt10475900	6.2	31
tt1667897	8.0	37
tt0261488	7.3	10
tt2206058	7.6	15
tt4524758	5.0	10
tt3483344	5.9	979
tt2624906	8.8	9
tt0064061	5.8	169
tt10332392	7.2	6
tt0497057	6.0	24
tt0056534	6.3	504
tt0522896	6.0	74
tt1224161	5.8	5
tt0746759	5.8	6
tt0141464	6.8	9
tt0364721	7.3	16
tt0680150	8.8	6
tt7735488	7.0	11
tt0631916	8.0	19
tt0455828	7.0	15
tt0029897	5.8	21
tt0655184	6.0	12
tt0001211	5.5	27
tt0159431	4.9	76
tt0945404	7.8	20
tt0957350	3.2	5
tt1839494	7.2	12389
tt0901985	7.6	403
tt9032418	6.7	11
tt5340708	6.9	7
tt1184945	3.9	14
tt1447226	9.8	17
tt0253514	6.4	416
tt1236209	3.9	9
tt0309335	1.4	56
tt0968363	4.4	20
tt0277127	6.3	129
tt8919312	9.6	5086
tt0499496	5.7	27
tt0151553	6.1	17
tt0317033	7.1	12
tt0666269	8.3	296
tt3216608	5.6	3680
tt0059750	5.7	10
tt2394179	6.2	8
tt0746981	6.8	9
tt1510298	6.7	7
tt1265807	9.0	1842
tt7158198	9.1	51
tt0258839	5.1	17
tt6636654	8.1	8
tt5749038	8.4	5
tt0603569	6.9	116
tt6000888	8.3	7
tt1568891	5.6	25
tt10387178	3.9	30
tt2322629	4.3	6
tt2585594	6.5	75
tt1180049	6.0	5
tt9052416	7.5	380
tt0744572	7.8	19
tt1652486	8.5	1952
tt9072396	7.7	9
tt10105628	8.0	62
tt0249743	6.2	163
tt0469802	7.6	2336
tt7919826	8.1	14
tt6439584	8.8	798
tt1791275	8.8	17
tt0126191	6.1	14
tt1748651	7.4	5
tt0074585	6.6	15
tt0299843	6.1	38
tt1051859	10.0	5
tt0819263	6.5	8
tt0518567	7.9	7
tt0139274	5.5	16
tt1198694	6.1	7
tt5133702	8.8	56
tt0552920	5.7	16
tt1505342	7.6	17
tt0134588	6.2	5
tt1821599	5.2	72
tt2728484	7.0	7
tt8923956	6.3	15
tt0089909	7.0	199
tt4836704	6.3	7
tt4510562	9.4	9
tt0086390	3.4	414
tt0427583	6.0	11
tt0294224	5.2	13
tt0042953	7.0	170
tt0565613	7.6	37
tt0121247	6.6	8
tt3256022	6.8	27
tt1605101	8.0	6
tt8993160	8.4	29
tt3288932	7.1	16
tt0471308	6.8	5
tt0056726	6.6	49
tt0829856	7.2	19
tt0086087	7.4	6106
tt0952793	5.5	6
tt0488330	8.5	6
tt1679150	3.2	6
tt0454574	5.3	7
tt3421826	8.7	26
tt0794768	7.1	77
tt0090914	6.4	1524
tt6216444	8.1	12
tt1095599	7.5	8
tt1384592	7.4	29
tt0590231	9.2	8
tt0114452	6.3	70
tt4899320	6.7	15
tt1539905	8.2	6
tt4799912	8.0	1019
tt10257212	6.0	25
tt0164132	5.1	9
tt2632382	8.3	11
tt0429569	2.7	9
tt2766398	7.9	9
tt1453262	6.1	115
tt0152762	8.0	6
tt0159608	5.8	14
tt8773020	7.2	114
tt0437123	7.3	465
tt1070339	7.6	31
tt4310528	8.8	13
tt0362654	7.1	29
tt1294142	6.6	15
tt0505973	7.3	41
tt0888611	8.2	5
tt0535976	8.1	40
tt1119923	6.1	13
tt3169640	7.3	48
tt4911656	7.2	579
tt1804769	7.7	70
tt4659524	7.2	15
tt0073082	7.0	139
tt3290930	7.6	133
tt4145852	8.4	19
tt7290402	6.3	55
tt0992756	7.6	23
tt1482542	8.5	8
tt3622304	7.0	5
tt3196748	6.6	10
tt4441700	7.8	6
tt0170849	6.0	21
tt6328722	7.0	5
tt9220932	4.5	27
tt4370612	6.5	102
tt2764172	4.2	5
tt1189127	7.5	15
tt0221681	7.8	31
tt4806512	6.2	6
tt4676378	7.0	6
tt0281618	4.4	535
tt1133837	7.1	20
tt1520177	6.2	20
tt0837263	7.4	5
tt2889014	8.9	8
tt0539846	7.7	312
tt1789094	5.7	11
tt9076068	8.2	5
tt0615218	7.5	42
tt0377975	6.6	22
tt0886235	8.4	93
tt0528644	7.9	9
tt0914741	6.9	15
tt3276518	3.2	538
tt6412344	7.0	17
tt0493229	7.2	229
tt3909374	7.1	35
tt2387708	6.6	25
tt0010628	4.7	29
tt3463442	7.6	14
tt10956488	6.8	5
tt5136480	6.6	15
tt0309734	6.4	47
tt0497471	6.6	7
tt0671804	8.0	57
tt0163019	7.3	866
tt7345356	7.7	56
tt2166488	7.5	651
tt0116891	8.4	474
tt6421704	8.1	83
tt3549020	7.9	568
tt3732116	7.6	91
tt0259508	5.0	8
tt1795205	6.9	898
tt0034388	5.8	11
tt0469127	6.9	32
tt1671749	6.2	50
tt1522415	7.7	15
tt1676738	8.3	31
tt1580900	7.4	26
tt1566128	5.7	7
tt0190199	5.3	138
tt10690940	8.2	9
tt2611634	5.2	5
tt6047316	7.6	8
tt2582678	7.0	6
tt0460559	4.7	180
tt0183986	3.8	63
tt2141495	6.7	7
tt0776993	4.5	6
tt0279620	6.5	13
tt0021191	5.3	200
tt0845639	8.5	8
tt1358894	7.7	68
tt0679328	7.7	67
tt1999682	7.8	74
tt10198622	9.8	98
tt0169904	6.6	44
tt4911944	7.5	109
tt0381371	7.5	6
tt0284072	8.1	48
tt0271550	6.4	14
tt4093826	8.5	48363
tt0279947	7.8	409
tt1815770	7.4	11
tt4610324	6.7	6
tt4835240	7.1	10
tt0243644	5.2	15
tt8783910	6.2	38
tt5150844	9.6	176
tt7000212	7.6	14
tt7871646	8.5	31
tt1496798	5.7	454
tt0390953	4.5	22
tt0769106	7.6	5
tt4142306	6.9	19
tt0779375	7.7	42
tt8703042	7.2	27
tt3354896	8.7	7
tt1618034	6.6	9
tt6866064	9.4	5
tt0102542	6.3	12
tt0086432	7.1	7
tt1434875	8.5	100
tt0777617	8.1	33
tt1643273	7.8	25
tt0840905	7.8	15
tt6258258	8.4	5
tt6651606	6.8	46
tt8779164	9.2	225
tt0519452	8.4	169
tt6370014	7.8	5
tt0030602	6.3	257
tt6196572	8.0	123
tt1339991	5.9	7
tt8652072	8.1	44
tt1324961	8.8	6
tt1061528	9.2	5
tt10750520	9.8	8
tt0972686	8.2	28
tt2178470	7.1	35444
tt0598088	7.2	41
tt7015224	8.0	63
tt0401846	7.7	24
tt6705126	7.5	32
tt1044542	7.1	21
tt0646115	8.2	52
tt0099059	4.1	264
tt0029930	7.3	975
tt1662185	7.1	22
tt3960854	6.6	26
tt0259835	5.0	9
tt4711784	8.6	5
tt2091935	6.3	44481
tt0211952	5.6	22
tt0037811	6.1	173
tt5066280	7.4	7
tt0156158	5.3	124
tt1578200	8.3	6
tt0397925	1.0	7
tt0301658	6.5	38
tt1526576	7.6	95
tt0054161	6.7	157
tt1807931	4.8	152
tt4233734	8.1	42
tt0207440	5.0	25
tt5737140	7.0	62
tt0054485	7.1	88
tt4795514	10.0	5
tt3256658	6.6	12
tt2062997	6.0	7
tt0916094	8.3	14
tt1516094	6.5	11
tt1020002	8.8	21
tt1720655	8.9	3035
tt1410908	8.5	70
tt0499217	7.5	78
tt1697390	9.0	10
tt8784018	6.9	47
tt10009604	7.2	779
tt5863704	7.3	10
tt0498233	6.2	11
tt3823970	7.3	9
tt0031658	6.4	13
tt4948082	6.0	19
tt0455627	6.6	10
tt0381269	7.6	29
tt5785728	8.3	329
tt1509968	7.8	5
tt0401543	8.4	29
tt0292013	5.4	17
tt7242138	8.6	507
tt3671774	7.6	61
tt0183617	6.1	104
tt1031333	6.0	190
tt5664522	8.8	5
tt11454182	9.1	20
tt9087120	9.0	6
tt0629720	8.8	711
tt3644744	6.7	7
tt0384311	7.4	16
tt0558209	7.5	27
tt0105923	4.6	23
tt4308488	7.5	33
tt5267940	7.9	16
tt6015498	6.6	146
tt9460488	3.7	6
tt8377242	10.0	5
tt0236693	5.5	219
tt0660197	7.8	79
tt1396547	7.1	12
tt5926374	5.9	7
tt0449780	8.9	28
tt0166265	7.2	10
tt11230982	5.3	6
tt0333017	5.8	12
tt1247054	7.3	85
tt0382427	6.6	24
tt4448756	5.9	22
tt1122836	5.6	3527
tt0363983	3.5	8
tt0614264	8.3	13
tt8599716	6.7	7
tt0150194	6.8	74
tt7375878	6.7	9
tt4249862	5.0	20
tt1459376	2.6	306
tt2231054	7.5	21
tt0981500	6.1	11
tt2480498	6.5	450
tt8266086	8.4	14
tt0866015	8.0	11
tt1248557	5.7	6
tt1579826	6.5	11
tt4592384	7.5	84
tt0580229	7.2	82
tt0335627	6.4	14
tt0003740	7.1	2888
tt0688595	8.1	14
tt0421565	8.9	38
tt1408127	5.8	5
tt0169868	6.9	8
tt0077522	3.7	36
tt0188786	6.1	79
tt8840520	4.8	5
tt0257636	4.5	24
tt0435032	8.6	856
tt0261581	4.9	43
tt0065744	5.7	1432
tt2252525	7.9	96
tt1980593	8.0	6
tt6327294	7.8	12
tt7088418	6.4	5
tt0691973	9.1	17
tt1372841	6.3	15
tt4318898	6.7	7
tt0046214	6.8	173
tt0364964	5.2	15
tt0807113	9.0	5
tt0621650	6.8	24
tt1252316	4.8	25
tt0332075	4.9	12
tt2107415	6.4	7
tt1928498	7.9	27
tt1498880	6.0	5
tt6025608	7.4	5
tt4313984	7.6	5
tt3101036	5.2	6
tt3422354	8.2	84
tt1145933	5.6	19
tt5440326	6.0	30
tt1472009	6.8	5
tt4675568	5.1	8
tt6350304	6.9	862
tt0389777	5.3	81
tt7435134	7.7	12
tt0628451	7.2	8
tt1218830	8.1	76
tt0928895	6.7	28
tt0043766	6.8	1535
tt5066370	7.2	5
tt7582530	6.2	5
tt0575906	4.9	13
tt0070517	6.7	71
tt4778372	6.0	12
tt10847306	8.2	6437
tt1876382	7.5	35
tt7441182	8.9	19
tt1543709	7.6	7
tt0864521	6.4	5
tt0603014	9.7	60
tt0394934	7.4	976
tt1563143	7.2	16
tt2613380	3.8	5
tt0734111	6.6	5
tt0521723	6.9	13
tt0096566	8.9	333
tt0452873	6.9	363
tt0598898	7.6	8
tt1274204	7.3	9
tt3528092	7.1	324
tt1079669	5.6	18
tt2085785	7.1	11
tt1367309	8.2	22
tt1232099	7.0	190
tt1082666	9.2	11
tt0353681	7.0	5
tt4250834	8.2	6
tt1411232	4.4	2714
tt1965260	6.0	86
tt0244061	2.5	10
tt0296135	6.8	50
tt8908716	10.0	5
tt0619685	7.9	27
tt6730236	7.8	95
tt2243417	7.5	6
tt1613585	8.0	9
tt6911274	6.2	18
tt0515219	9.1	1914
tt0258563	5.5	50
tt3354470	6.8	6
tt3340178	7.8	8
tt0102338	7.2	57
tt0818690	6.5	40
tt1292618	4.4	8
tt1143017	3.1	40
tt2638604	6.6	39
tt0727247	5.9	8
tt5052348	6.3	70
tt1266356	8.3	7
tt3319562	7.3	43
tt0255449	5.0	12
tt1245449	7.6	64
tt0803951	6.9	22
tt0034958	5.9	21
tt0239414	5.3	30
tt0387293	2.6	16
tt0962456	7.5	20
tt6498852	8.3	66
tt0644873	7.5	26
tt1997990	8.0	200
tt2486084	8.5	23
tt10699598	8.6	5
tt0369089	7.5	52
tt1055717	7.9	14
tt0624134	7.1	19
tt5558844	7.8	5
tt0309326	6.7	623
tt5790774	7.7	17
tt1229819	6.4	9
tt1519433	8.7	344
tt2588720	7.5	12
tt2488598	6.2	5
tt5891292	8.2	16
tt0803204	7.5	481
tt2982728	7.4	5
tt0717329	7.1	26
tt0706697	8.2	11
tt6743784	3.2	8
tt0578474	8.7	14
tt4772786	8.3	9
tt0490724	7.2	73
tt0315599	7.5	6
tt0223457	4.7	99
tt0190418	5.9	31
tt7198872	8.0	6
tt1757945	7.2	65
tt0874034	5.7	7
tt1836377	7.4	5
tt1714886	6.6	1925
tt1844348	7.6	15
tt1699010	7.8	5
tt0238343	8.8	375
tt1868264	9.0	52
tt5155398	7.5	79
tt7827042	2.7	53
tt0550967	9.1	8
tt8461230	8.1	15
tt2939798	4.9	7
tt9025458	8.1	17
tt1006883	3.7	6
tt2677946	6.2	6
tt3291872	4.3	12
tt0553265	7.8	61
tt0787991	9.3	6
tt5096190	7.2	44
tt0582947	7.6	288
tt2436470	7.5	10
tt0044474	7.7	497
tt6105012	8.9	8
tt3067502	4.8	11
tt0290975	5.6	8
tt1497614	5.2	17
tt0110003	7.3	97
tt0560960	8.3	29
tt5838960	8.7	7
tt0922343	6.8	28
tt3716060	8.0	15
tt1929746	6.1	26
tt0490166	6.9	7982
tt1134272	4.9	9
tt4757864	10.0	6
tt0398933	7.1	7
tt0587765	7.1	20
tt1183157	7.3	27
tt10472942	5.9	7
tt0037742	5.7	11
tt0304658	6.0	8
tt8187540	6.5	16
tt1515203	6.7	276
tt6425820	7.0	5
tt5677320	4.9	13
tt2157842	5.0	73
tt0489134	7.3	1376
tt3105440	7.4	7
tt1455905	8.1	33
tt0508349	7.5	149
tt1776773	6.1	16
tt1210049	7.0	9
tt5706918	6.3	21
tt0290363	4.8	18
tt1764662	5.9	49
tt0519779	9.1	1713
tt0311846	6.1	27
tt1071215	6.3	79
tt0093458	6.7	448
tt3842888	6.6	7
tt0396605	7.6	12
tt6789960	7.4	8
tt1714718	6.1	10
tt4418624	7.8	12
tt0459278	8.0	5
tt0278633	8.6	18
tt1901810	8.8	5
tt1771235	4.0	13
tt0097799	7.0	5
tt8152488	6.5	56
tt1305905	6.9	12
tt2427962	7.8	13
tt1209350	7.4	11
tt2258327	8.0	41
tt0511832	4.4	21
tt0287792	8.3	67
tt2826626	6.1	7
tt2233925	7.8	434
tt0077633	6.8	21
tt1540400	5.5	2349
tt0359549	4.4	13
tt0449858	2.0	33
tt1791689	5.4	56
tt0532259	7.3	80
tt0615896	3.8	10
tt0617741	6.2	8
tt0393080	3.3	6
tt2125328	8.2	5
tt0100109	4.7	32
tt2095667	6.9	31
tt2691668	8.2	5
tt10640330	9.0	11
tt0379685	6.7	218
tt0932105	8.2	8
tt0657260	7.8	144
tt0184682	7.3	103
tt2180261	7.1	110
tt1453781	7.0	7
tt2360537	7.9	15
tt10467938	4.5	8
tt0193865	4.7	7
tt4109048	4.3	10
tt0519458	8.3	216
tt1717514	7.2	8
tt2526668	6.7	154
tt3329402	8.2	738
tt0027014	5.4	59
tt0088928	6.1	24
tt0854174	6.7	16
tt3674654	6.2	56
tt4065110	6.7	13
tt0610952	7.1	55
tt0138680	5.9	99
tt0117200	7.6	18
tt1792109	7.5	11
tt8661084	8.3	65
tt1420544	8.7	16
tt4312664	8.3	7
tt7939266	7.5	11
tt1016144	8.0	191
tt0702725	6.5	157
tt0658997	6.0	7
tt0962054	7.9	12
tt2264771	7.2	93
tt7163202	8.2	10
tt0947657	7.2	9
tt1260533	6.6	5
tt9191040	6.5	8
tt10062236	8.0	9
tt0402521	6.8	59
tt2993720	9.0	8
tt3883976	6.5	176
tt5218014	7.8	13
tt0619544	8.6	5
tt8286942	6.0	7
tt0462128	7.0	11130
tt1471199	5.0	5
tt0222515	4.8	115
tt0392378	3.0	140
tt8873964	6.8	5
tt5448720	8.7	6
tt0040310	8.4	7
tt0099569	7.9	42
tt0574511	5.2	12
tt2281097	8.8	8
tt0144470	5.1	9
tt0089018	8.3	149
tt0232946	5.0	12
tt0393656	4.6	52
tt0395981	9.3	6
tt8192496	9.8	10
tt2402510	7.7	23
tt1324910	7.0	9
tt3921842	7.9	136
tt10901420	6.4	179
tt0003323	6.5	20
tt3951242	5.8	5
tt0529802	7.8	52
tt1640828	7.3	647
tt8442954	5.7	6
tt9258708	9.7	9
tt0932540	7.8	88
tt4671338	5.8	25
tt1007159	5.7	11
tt7498566	6.9	27
tt1825334	6.6	5
tt8945208	8.2	49
tt9788622	6.5	13
tt4611368	8.0	41
tt0375515	8.4	169
tt0242039	5.5	8
tt0561116	7.9	16
tt0590447	2.5	8
tt5780736	7.4	5
tt0530930	8.0	153
tt0677213	6.2	40
tt2652896	9.2	10
tt0112064	7.0	11424
tt11327918	7.4	9
tt4123406	7.2	6
tt1727570	7.9	28
tt1267319	5.6	4045
tt4692818	7.6	7
tt7830456	8.4	16
tt0718532	7.4	66
tt6598320	7.7	396
tt0617669	6.8	11
tt1718312	6.9	11
tt6022968	5.7	7
tt0093545	6.7	61
tt4514882	5.7	10
tt3014006	7.5	11
tt3021452	7.3	18
tt0376253	6.3	26
tt5216286	7.3	11
tt0403397	7.9	11
tt0739172	8.3	6
tt2114420	6.7	10
tt7657014	8.8	16
tt0651158	8.0	6
tt3006554	6.8	44
tt0109187	5.5	117
tt7734624	9.7	63
tt5858628	6.4	7
tt7272246	9.2	13
tt0554576	7.4	223
tt0079574	6.3	84901
tt0190964	6.7	67
tt0106247	8.3	340
tt3027422	6.7	80
tt1418021	7.6	9
tt0085928	5.7	83
tt4027142	5.7	17
tt0175973	8.6	45
tt5236140	8.4	1857
tt4773530	6.0	63
tt0649271	7.7	151
tt2296130	6.3	6
tt0079130	6.5	43
tt9070974	8.6	45
tt0020723	5.5	10
tt0922865	9.1	95
tt10849178	8.2	5
tt6580380	6.8	329
tt0520517	8.2	45
tt10612352	5.6	22
tt1734671	7.8	5
tt1185434	4.2	85
tt1453655	6.7	23
tt7829286	7.0	9
tt0172571	6.2	8
tt0389957	5.3	14417
tt0385430	7.6	142
tt0609380	8.5	148
tt2561240	7.2	205
tt2088962	5.5	607
tt2518334	7.4	7
tt9621264	6.7	7
tt4357718	4.7	7
tt0457031	7.1	74
tt5799552	7.8	5
tt5991078	6.6	5
tt3360134	8.0	23
tt9842826	6.7	186
tt0859718	6.9	10
tt0358547	8.4	21
tt0127640	4.2	527
tt5146734	8.5	33
tt0830609	8.3	6
tt0127835	4.5	30
tt8543118	6.2	12
tt3433268	1.0	42
tt0837215	7.5	195
tt10749710	6.3	19
tt0093635	3.1	8
tt10878122	7.6	390
tt2167382	8.3	149
tt1071026	7.2	25
tt0571472	5.3	12
tt1883015	8.3	6
tt0550649	8.2	67
tt4385114	7.0	24
tt1828547	6.2	5
tt11258096	7.6	65
tt3180770	7.0	8
tt0049910	7.9	14
tt0344477	5.2	6
tt0974465	8.1	32
tt0582776	6.2	38
tt0034535	5.0	18
tt0792299	5.3	6
tt1715975	7.0	6
tt0664376	7.8	60
tt0095252	5.6	340
tt0233204	4.3	6
tt4756316	4.4	5
